Pos,Strand,Locus_tag,Product,UTRlength,GeneLength,Primary,Secondary,Internal,Antisense,Putative sRNA,Putative asRNA
1623389,-,b1538,dipeptidyl carboxypeptidase II,,2046.0,0,0,1,0,0,1
1623482,-,b1538,dipeptidyl carboxypeptidase II,,2046.0,0,0,1,0,0,0
1623643,-,b1538,dipeptidyl carboxypeptidase II,,2046.0,0,0,1,0,0,0
1624319,-,b1538,dipeptidyl carboxypeptidase II,,2046.0,0,0,1,0,0,0
1624336,+,b1538,dipeptidyl carboxypeptidase II,,2046.0,0,0,0,1,0,1
1625243,+,b1539,malonic semialdehyde reductase%2C NADPH-dependent%3B L-allo-threonine dehydrogenase%2C NAD%28P%29-dependent%3B also oxidizes L-serine%2C D-serine%2C D-threonine and 3-hydroxyisobutyrate,298.0,747.0,0,1,0,0,0,1
1625426,-,b1538,dipeptidyl carboxypeptidase II,22.0,2046.0,1,0,0,0,0,0
1625428,-,b1538,dipeptidyl carboxypeptidase II,24.0,2046.0,0,1,0,0,0,0
1625451,+,b1539,malonic semialdehyde reductase%2C NADPH-dependent%3B L-allo-threonine dehydrogenase%2C NAD%28P%29-dependent%3B also oxidizes L-serine%2C D-serine%2C D-threonine and 3-hydroxyisobutyrate,90.0,747.0,1,0,0,0,0,1
1625688,+,b1539,malonic semialdehyde reductase%2C NADPH-dependent%3B L-allo-threonine dehydrogenase%2C NAD%28P%29-dependent%3B also oxidizes L-serine%2C D-serine%2C D-threonine and 3-hydroxyisobutyrate,,747.0,0,0,1,0,0,0
1625769,+,b1539,malonic semialdehyde reductase%2C NADPH-dependent%3B L-allo-threonine dehydrogenase%2C NAD%28P%29-dependent%3B also oxidizes L-serine%2C D-serine%2C D-threonine and 3-hydroxyisobutyrate,,747.0,0,0,1,0,0,0
1625790,+,b1539,malonic semialdehyde reductase%2C NADPH-dependent%3B L-allo-threonine dehydrogenase%2C NAD%28P%29-dependent%3B also oxidizes L-serine%2C D-serine%2C D-threonine and 3-hydroxyisobutyrate,,747.0,0,0,1,0,0,0
1625913,+,b1539,malonic semialdehyde reductase%2C NADPH-dependent%3B L-allo-threonine dehydrogenase%2C NAD%28P%29-dependent%3B also oxidizes L-serine%2C D-serine%2C D-threonine and 3-hydroxyisobutyrate,,747.0,0,0,1,0,0,0
1626231,+,b1540,putative DNA-binding transcriptional regulator,145.0,687.0,0,1,0,0,0,0
1626350,+,b1540,putative DNA-binding transcriptional regulator,26.0,687.0,1,0,0,0,0,0
1626421,-,b1540,putative DNA-binding transcriptional regulator,,687.0,0,0,0,1,0,1
1627192,+,b1541,selenoprotein%2C function unknown,47.0,204.0,1,0,0,0,0,0
1627302,+,b1541,selenoprotein%2C function unknown,,204.0,0,0,1,0,0,0
1627572,-,b1542,putative D-mannonate oxidoreductase%2C NAD-dependent,,1461.0,0,0,1,0,0,0
1628015,-,b1542,putative D-mannonate oxidoreductase%2C NAD-dependent,,1461.0,0,0,1,0,0,0
1628706,-,b1542,putative D-mannonate oxidoreductase%2C NAD-dependent,,1461.0,0,0,1,0,0,0
1629146,-,b1542,putative D-mannonate oxidoreductase%2C NAD-dependent,209.0,1461.0,1,0,0,0,0,0
1629454,-,b4600,pseudo,,1284.0,0,0,1,0,0,0
1631622,+,b1545,Qin prophage%3B predicted site-specific recombinase,24.0,591.0,1,0,0,0,0,0
1632142,-,b1545,Qin prophage%3B predicted site-specific recombinase,,591.0,0,0,0,1,0,1
1632267,+,b1546,Qin prophage%3B predicted tail fiber assembly protein,,576.0,0,0,0,1,0,1
1632302,-,b1545,Qin prophage%3B predicted site-specific recombinase,,591.0,0,0,0,1,0,1
1633167,+,b1547,Qin prophage%3B predicted side tail fiber assembly protein,,963.0,0,0,0,1,0,1
1633917,-,b1547,Qin prophage%3B predicted side tail fiber assembly protein,46.0,963.0,1,0,0,0,0,0
1634243,-,b1548,pseudo,,528.0,0,0,1,0,0,0
1635046,+,b1549,Qin prophage%3B putative protein,25.0,411.0,1,0,0,0,0,0
1635079,-,b4533,hypothetical protein%2C Qin prophage,,234.0,0,0,0,1,0,1
1635870,-,b1550,Qin prophage%3B multicopy suppressor of secG%28Cs%29 and fabA6%28Ts%29,64.0,174.0,1,0,0,0,0,0
1636043,-,b1550,Qin prophage%3B multicopy suppressor of secG%28Cs%29 and fabA6%28Ts%29,237.0,174.0,0,1,0,0,0,0
1636106,+,b1551,Qin prophage%3B cold shock-induced protein,,156.0,0,0,0,1,0,1
1636322,-,b1551,Qin prophage%3B cold shock-induced protein,189.0,156.0,1,0,0,0,0,0
1636836,-,b1552,Qin prophage%3B cold shock protein,145.0,213.0,1,0,0,0,0,0
1638332,-,b1554,Qin prophage%3B predicted lysozyme,251.0,534.0,1,0,0,0,0,0
1639607,-,b1557,Qin prophage%3B cold shock protein,29.0,216.0,0,1,0,0,0,0
1639739,-,b1557,Qin prophage%3B cold shock protein,161.0,216.0,1,0,0,0,0,0
1639837,-,b1557,Qin prophage%3B cold shock protein,259.0,216.0,0,1,0,0,0,1
1639855,-,b1557,Qin prophage%3B cold shock protein,277.0,216.0,0,1,0,0,0,1
1639856,+,b1558,Qin prophage%3B cold shock protein,23.0,213.0,1,0,0,0,0,0
1640596,-,b1559,Qin prophage%3B predicted antitermination protein Q,,753.0,0,0,1,0,0,0
1640706,-,b1559,Qin prophage%3B predicted antitermination protein Q,,753.0,0,0,1,0,0,0
1640889,-,b1559,Qin prophage%3B predicted antitermination protein Q,,753.0,0,0,1,0,0,0
1640906,+,b1559,Qin prophage%3B predicted antitermination protein Q,,753.0,0,0,0,1,0,1
1640914,+,b1559,Qin prophage%3B predicted antitermination protein Q,,753.0,0,0,0,1,0,1
1642070,+,b1560,Qin prophage%3B putative protein,,1050.0,0,0,0,1,0,1
1642890,-,b1561,Qin prophage%3B putative protein,,252.0,0,0,1,0,0,0
1642997,-,b1561,Qin prophage%3B putative protein,71.0,252.0,1,0,0,0,0,0
1643071,-,b1561,Qin prophage%3B putative protein,145.0,252.0,0,1,0,0,0,0
1644097,-,b1564,Qin prophage%3B bifunctional antitoxin of the RelE-RelB toxin-antitoxin system%2F transcriptional repressor,201.0,240.0,1,0,0,0,0,1
1644264,-,b1565,Qin prophage%3B putative protein,,306.0,0,0,0,1,0,1
1644332,-,b1566,Qin prophage%3B putative protein,,333.0,0,0,0,1,0,1
1644409,+,b1566,Qin prophage%3B putative protein,20.0,333.0,1,0,0,0,0,0
1645401,+,b1567,pseudo,,183.0,0,0,0,1,0,1
1645706,-,b1568,pseudo,46.0,279.0,1,0,0,0,0,0
1645949,-,b1569,Qin prophage%3B DNA-binding transcriptional regulator for DicB,75.0,231.0,1,0,0,0,0,1
1645962,-,b1569,Qin prophage%3B DNA-binding transcriptional regulator for DicB,88.0,231.0,0,1,0,0,0,1
1646352,-,b1570,Qin prophage%3B predicted regulator for DicB,,408.0,0,0,0,1,0,1
1646462,+,b1571,Qin prophage%3B putative protein,70.0,156.0,1,0,0,0,0,0
1646767,-,b1571,Qin prophage%3B putative protein,,156.0,0,0,0,1,0,1
1646991,-,b1573,conserved protein%2C Qin prophage,,219.0,0,0,0,1,0,1
1647136,+,b1574,sRNA antisense regulator%2C inhibits ftsZ%2C Hfq-dependent%3B Qin prophage,270.0,53.0,0,1,0,0,0,0
1647154,-,b1573,conserved protein%2C Qin prophage,,219.0,0,0,0,1,0,1
1647275,+,b1574,sRNA antisense regulator%2C inhibits ftsZ%2C Hfq-dependent%3B Qin prophage,131.0,53.0,1,0,0,0,0,0
1647478,+,b1575,Qin prophage%3B cell division inhibition protein,155.0,189.0,1,0,0,0,0,0
1648783,+,b1578,pseudo,86.0,693.0,1,0,0,0,0,0
1649445,-,b1578,pseudo,,693.0,0,0,0,1,0,1
1649677,-,b1579,pseudo,,1158.0,0,0,0,1,0,1
1649886,-,b1579,pseudo,,1158.0,0,0,0,1,0,1
1649903,+,b1579,pseudo,,1158.0,0,0,1,0,0,0
1650064,-,b1579,pseudo,,1158.0,0,0,0,1,0,1
1650139,+,b1579,pseudo,,1158.0,0,0,1,0,0,0
1650328,-,b1579,pseudo,,1158.0,0,0,0,1,0,1
1650870,+,b4600,pseudo,,84.0,0,0,0,1,0,1
1650928,+,b4600,pseudo,,84.0,0,0,0,1,0,1
1651046,+,b1580,putative oxidoreductase%2C Zn-dependent and NAD%28P%29-binding,,1020.0,0,0,0,1,0,1
1651369,-,b1580,putative oxidoreductase%2C Zn-dependent and NAD%28P%29-binding,,1020.0,0,0,1,0,0,0
1651938,+,b1580,putative oxidoreductase%2C Zn-dependent and NAD%28P%29-binding,,1020.0,0,0,0,1,0,1
1651953,+,b1580,putative oxidoreductase%2C Zn-dependent and NAD%28P%29-binding,,1020.0,0,0,0,1,0,1
1652064,+,b1581,bifunctional D-altronate%2FD-mannonate dehydratase,,1215.0,0,0,0,1,0,1
1653358,-,b1581,bifunctional D-altronate%2FD-mannonate dehydratase,193.0,1215.0,1,0,0,0,0,0
1653692,+,b1583,hypothetical protein,140.0,342.0,0,1,0,0,0,1
1653733,+,b1583,hypothetical protein,99.0,342.0,0,1,0,0,0,1
1653749,+,b1583,hypothetical protein,83.0,342.0,1,0,0,0,0,1
1654240,+,b1584,spermidine N1-acetyltransferase,,561.0,0,0,1,0,0,0
1654361,+,b1584,spermidine N1-acetyltransferase,,561.0,0,0,1,0,0,0
1654479,+,b1584,spermidine N1-acetyltransferase,,561.0,0,0,1,0,0,0
1654769,-,b1584,spermidine N1-acetyltransferase,,561.0,0,0,0,1,0,1
1654908,-,b1585,lipoprotein%2C UPF0257 family,,711.0,0,0,1,0,0,0
1654937,+,b1585,lipoprotein%2C UPF0257 family,,711.0,0,0,0,1,0,1
1655121,-,b1585,lipoprotein%2C UPF0257 family,,711.0,0,0,1,0,0,0
1655507,-,b1585,lipoprotein%2C UPF0257 family,26.0,711.0,1,0,0,0,0,1
1655563,+,b1586,hypothetical protein,26.0,306.0,1,0,0,0,0,1
1655731,-,b1585,lipoprotein%2C UPF0257 family,250.0,711.0,0,1,0,0,0,1
1655892,-,b1586,hypothetical protein,,306.0,0,0,0,1,0,1
1656027,+,b1587,putative selenate reductase%2C periplasmic,66.0,2427.0,1,0,0,0,0,0
1656568,+,b1587,putative selenate reductase%2C periplasmic,,2427.0,0,0,1,0,0,0
1657262,-,b1587,putative selenate reductase%2C periplasmic,,2427.0,0,0,0,1,0,1
1657331,-,b1587,putative selenate reductase%2C periplasmic,,2427.0,0,0,0,1,0,1
1657356,+,b1587,putative selenate reductase%2C periplasmic,,2427.0,0,0,1,0,0,0
1658506,-,b1587,putative selenate reductase%2C periplasmic,,2427.0,0,0,0,1,0,1
1659545,-,b1588,S- and N-oxide reductase%2C A subunit%2C periplasmic,,2424.0,0,0,0,1,0,1
1659874,+,b1588,S- and N-oxide reductase%2C A subunit%2C periplasmic,,2424.0,0,0,1,0,0,0
1659924,+,b1588,S- and N-oxide reductase%2C A subunit%2C periplasmic,,2424.0,0,0,1,0,0,0
1659973,-,b1588,S- and N-oxide reductase%2C A subunit%2C periplasmic,,2424.0,0,0,0,1,0,1
1660502,-,b1588,S- and N-oxide reductase%2C A subunit%2C periplasmic,,2424.0,0,0,0,1,0,1
1660783,-,b1588,S- and N-oxide reductase%2C A subunit%2C periplasmic,,2424.0,0,0,0,1,0,1
1660826,-,b1588,S- and N-oxide reductase%2C A subunit%2C periplasmic,,2424.0,0,0,0,1,0,1
1661083,-,b1588,S- and N-oxide reductase%2C A subunit%2C periplasmic,,2424.0,0,0,0,1,0,1
1661369,+,b1590,oxidoreductase%2C membrane subunit,264.0,855.0,1,0,0,0,0,0
1661964,+,b1590,oxidoreductase%2C membrane subunit,,855.0,0,0,1,0,0,0
1662279,-,b1590,oxidoreductase%2C membrane subunit,,855.0,0,0,0,1,0,1
1662331,+,b1591,twin-argninine leader-binding protein for DmsA and TorA,199.0,615.0,1,0,0,0,0,0
1663148,-,b1591,twin-argninine leader-binding protein for DmsA and TorA,,615.0,0,0,0,1,0,1
1663154,+,b1592,H%28%2B%29%2FCl%28-%29 exchange transporter,185.0,1257.0,1,0,0,0,0,0
1663881,+,b1592,H%28%2B%29%2FCl%28-%29 exchange transporter,,1257.0,0,0,1,0,0,0
1663968,+,b1592,H%28%2B%29%2FCl%28-%29 exchange transporter,,1257.0,0,0,1,0,0,0
1664456,-,b1592,H%28%2B%29%2FCl%28-%29 exchange transporter,,1257.0,0,0,0,1,0,1
1664913,-,b1593,putative dethiobiotin synthetase,,696.0,0,0,1,0,0,0
1665032,+,b1593,putative dethiobiotin synthetase,,696.0,0,0,0,1,0,1
1665273,+,b1593,putative dethiobiotin synthetase,,696.0,0,0,0,1,0,1
1665294,-,b1593,putative dethiobiotin synthetase,51.0,696.0,1,0,0,0,0,0
1665414,+,b1594,global DNA-binding transcriptional repressor%3B autorepressor%3B required for anaerobic growth on glucosamine,,1221.0,0,0,0,1,0,1
1666090,-,b1594,global DNA-binding transcriptional repressor%3B autorepressor%3B required for anaerobic growth on glucosamine,,1221.0,0,0,1,0,0,0
1666107,+,b1594,global DNA-binding transcriptional repressor%3B autorepressor%3B required for anaerobic growth on glucosamine,,1221.0,0,0,0,1,0,1
1666125,-,b1594,global DNA-binding transcriptional repressor%3B autorepressor%3B required for anaerobic growth on glucosamine,,1221.0,0,0,1,0,0,0
1666197,-,b1594,global DNA-binding transcriptional repressor%3B autorepressor%3B required for anaerobic growth on glucosamine,,1221.0,0,0,1,0,0,0
1667577,-,b1595,putative DNA-binding transcriptional regulator,,894.0,0,0,1,0,0,0
1667640,-,b1595,putative DNA-binding transcriptional regulator,24.0,894.0,1,0,0,0,0,1
1667686,+,b1596,putative arabinose efflux transporter,37.0,1254.0,1,0,0,0,0,1
1668571,+,b1596,putative arabinose efflux transporter,,1254.0,0,0,1,0,0,0
1668842,+,b1596,putative arabinose efflux transporter,,1254.0,0,0,1,0,0,0
1668891,+,b1596,putative arabinose efflux transporter,,1254.0,0,0,1,0,0,0
1669197,+,b1597,acid shock-inducible periplasmic protein,203.0,309.0,1,0,0,0,0,0
1669351,+,b1597,acid shock-inducible periplasmic protein,49.0,309.0,0,1,0,0,0,0
1669891,-,b4601,hypothetical protein,,84.0,0,0,0,1,0,1
1669940,+,b1598,putative peptidase,44.0,822.0,1,0,0,0,0,0
1670382,-,b1598,putative peptidase,,822.0,0,0,0,1,0,1
1671802,-,b1600,multidrug efflux system transporter,277.0,366.0,1,0,0,0,0,0
1671914,+,b1601,pheromone AI-2 transporter,23.0,1035.0,1,0,0,0,0,0
1672083,+,b1601,pheromone AI-2 transporter,,1035.0,0,0,1,0,0,0
1672349,-,b1601,pheromone AI-2 transporter,,1035.0,0,0,0,1,0,1
1672793,+,b1601,pheromone AI-2 transporter,,1035.0,0,0,1,0,0,0
1673364,-,b1602,pyridine nucleotide transhydrogenase%2C beta subunit,,1389.0,0,0,1,0,0,0
1676038,-,b1603,pyridine nucleotide transhydrogenase%2C alpha subunit,111.0,1533.0,1,0,0,0,0,0
1676050,-,b1603,pyridine nucleotide transhydrogenase%2C alpha subunit,123.0,1533.0,0,1,0,0,0,0
1676257,+,b1604,hypothetical protein,194.0,945.0,0,1,0,0,0,0
1676394,+,b1604,hypothetical protein,57.0,945.0,1,0,0,0,0,0
1676853,-,b1604,hypothetical protein,,945.0,0,0,0,1,0,1
1677333,+,b1605,putative arginine%2Fornithine antiporter transporter,248.0,1383.0,0,1,0,0,0,0
1677504,+,b1605,putative arginine%2Fornithine antiporter transporter,77.0,1383.0,1,0,0,0,0,0
1678773,-,b1605,putative arginine%2Fornithine antiporter transporter,,1383.0,0,0,0,1,0,1
1678785,+,b1606,dihydromonapterin reductase%2C NADPH-dependent%3B dihydrofolate reductase isozyme,215.0,723.0,1,0,0,0,0,0
1678868,-,b1605,putative arginine%2Fornithine antiporter transporter,,1383.0,0,0,0,1,0,1
1678893,+,b1606,dihydromonapterin reductase%2C NADPH-dependent%3B dihydrofolate reductase isozyme,107.0,723.0,0,1,0,0,0,0
1679398,-,b1606,dihydromonapterin reductase%2C NADPH-dependent%3B dihydrofolate reductase isozyme,,723.0,0,0,0,1,0,1
1679411,+,b1606,dihydromonapterin reductase%2C NADPH-dependent%3B dihydrofolate reductase isozyme,,723.0,0,0,1,0,0,0
1679752,+,b1607,inner membrane protein%2C GlpM family,,336.0,0,0,0,1,0,1
1680084,-,b1607,inner membrane protein%2C GlpM family,30.0,336.0,1,0,0,0,0,1
1680120,-,b1607,inner membrane protein%2C GlpM family,66.0,336.0,0,1,0,0,0,1
1680155,+,b1608,multicopy supressor of yjeE%2C yeaZ or ygjD deletion lethality%2C predicted response regulator of two-component regulatory system with sensor protein RstB,28.0,720.0,0,1,0,0,0,0
1680160,+,b1608,multicopy supressor of yjeE%2C yeaZ or ygjD deletion lethality%2C predicted response regulator of two-component regulatory system with sensor protein RstB,23.0,720.0,1,0,0,0,0,0
1680949,+,b1609,sensory histidine kinase in two-component regulatory system with RstA,,1302.0,0,0,1,0,0,0
1682257,+,b1610,inhibitor of replication at Ter%2C DNA-binding protein,26.0,930.0,1,0,0,0,0,0
1682799,-,b1610,inhibitor of replication at Ter%2C DNA-binding protein,,930.0,0,0,0,1,0,1
1682813,-,b1610,inhibitor of replication at Ter%2C DNA-binding protein,,930.0,0,0,0,1,0,1
1683211,+,b1610,inhibitor of replication at Ter%2C DNA-binding protein,,930.0,0,0,1,0,0,1
1683271,-,b1611,fumarate hydratase %28fumarase C%29%2Caerobic Class II,,1404.0,0,0,1,0,0,1
1684674,-,b1611,fumarate hydratase %28fumarase C%29%2Caerobic Class II,62.0,1404.0,1,0,0,0,0,0
1684745,-,b1611,fumarate hydratase %28fumarase C%29%2Caerobic Class II,133.0,1404.0,0,1,0,0,0,0
1685634,-,b1612,fumarate hydratase %28fumarase A%29%2C aerobic Class I,,1647.0,0,0,1,0,0,0
1686389,+,b1613,mannose-6-phosphate isomerase,211.0,1176.0,0,1,0,0,0,1
1686471,-,b1612,fumarate hydratase %28fumarase A%29%2C aerobic Class I,70.0,1647.0,1,0,0,0,0,0
1686557,+,b1613,mannose-6-phosphate isomerase,43.0,1176.0,0,1,0,0,0,0
1686569,+,b1613,mannose-6-phosphate isomerase,31.0,1176.0,1,0,0,0,0,0
1687258,-,b1613,mannose-6-phosphate isomerase,,1176.0,0,0,0,1,0,1
1687327,+,b1613,mannose-6-phosphate isomerase,,1176.0,0,0,1,0,0,0
1687602,+,b1614,conserved protein%2C DUF945 family,274.0,1509.0,0,1,0,0,0,0
1687781,-,b1613,mannose-6-phosphate isomerase,,1176.0,0,0,0,1,0,1
1687818,+,b1614,conserved protein%2C DUF945 family,58.0,1509.0,1,0,0,0,0,0
1689110,-,b1614,conserved protein%2C DUF945 family,,1509.0,0,0,0,1,0,1
1691233,-,b1616,glucuronide transporter,,1374.0,0,0,1,0,0,0
1691517,+,b1616,glucuronide transporter,,1374.0,0,0,0,1,0,1
1691988,-,b1616,glucuronide transporter,,1374.0,0,0,1,0,0,0
1692048,-,b1616,glucuronide transporter,,1374.0,0,0,1,0,0,0
1692584,-,b1616,glucuronide transporter,297.0,1374.0,1,0,0,0,0,0
1692694,+,b1617,beta-D-glucuronidase,,1812.0,0,0,0,1,0,1
1692868,-,b1617,beta-D-glucuronidase,,1812.0,0,0,1,0,0,0
1694995,+,b1618,DNA-binding transcriptional repressor,,591.0,0,0,0,1,0,1
1695098,-,b1618,DNA-binding transcriptional repressor,22.0,591.0,1,0,0,0,0,0
1695471,+,b1619,7-alpha-hydroxysteroid dehydrogenase%2C NAD-dependent,,768.0,0,0,0,1,0,1
1695782,-,b1619,7-alpha-hydroxysteroid dehydrogenase%2C NAD-dependent,,768.0,0,0,1,0,0,0
1696146,-,b1619,7-alpha-hydroxysteroid dehydrogenase%2C NAD-dependent,82.0,768.0,1,0,0,0,0,0
1696302,-,b1619,7-alpha-hydroxysteroid dehydrogenase%2C NAD-dependent,238.0,768.0,0,1,0,0,0,0
1696445,-,b1620,transcriptional repressor of Mal regulon,,1029.0,0,0,1,0,0,0
1696566,-,b1620,transcriptional repressor of Mal regulon,,1029.0,0,0,1,0,0,0
1697265,-,b1620,transcriptional repressor of Mal regulon,61.0,1029.0,1,0,0,0,0,0
1697338,+,b1621,fused maltose and glucose-specific PTS enzymes: IIB component%2C IIC component,41.0,1593.0,1,0,0,0,0,0
1697490,+,b1621,fused maltose and glucose-specific PTS enzymes: IIB component%2C IIC component,,1593.0,0,0,1,0,0,0
1698269,+,b1621,fused maltose and glucose-specific PTS enzymes: IIB component%2C IIC component,,1593.0,0,0,1,0,0,0
1698535,-,b1621,fused maltose and glucose-specific PTS enzymes: IIB component%2C IIC component,,1593.0,0,0,0,1,0,1
1698864,+,b1622,bifunctional beta-cystathionase%2C PLP-dependent%2F regulator of maltose regulon,117.0,1173.0,1,0,0,0,0,0
1698879,-,b1621,fused maltose and glucose-specific PTS enzymes: IIB component%2C IIC component,,1593.0,0,0,0,1,0,1
1698966,+,b1622,bifunctional beta-cystathionase%2C PLP-dependent%2F regulator of maltose regulon,15.0,1173.0,0,1,0,0,0,0
1698987,+,b1622,bifunctional beta-cystathionase%2C PLP-dependent%2F regulator of maltose regulon,,1173.0,0,0,1,0,0,0
1699285,+,b1622,bifunctional beta-cystathionase%2C PLP-dependent%2F regulator of maltose regulon,,1173.0,0,0,1,0,0,0
1699488,+,b1622,bifunctional beta-cystathionase%2C PLP-dependent%2F regulator of maltose regulon,,1173.0,0,0,1,0,0,0
1700226,+,b1623,adenosine deaminase,31.0,1002.0,0,1,0,0,0,0
1700228,+,b1623,adenosine deaminase,29.0,1002.0,1,0,0,0,0,0
1700262,-,b1623,adenosine deaminase,,1002.0,0,0,0,1,0,1
1700341,-,b1623,adenosine deaminase,,1002.0,0,0,0,1,0,1
1701088,+,b1623,adenosine deaminase,,1002.0,0,0,1,0,0,0
1701640,-,b1624,putative oxidoreductase,,1041.0,0,0,1,0,0,0
1701664,+,b1624,putative oxidoreductase,,1041.0,0,0,0,1,0,1
1702355,-,b1624,putative oxidoreductase,23.0,1041.0,1,0,0,0,0,0
1702412,+,b4409,beta-lactam resistance membrane protein%3B divisome-associated protein,163.0,126.0,0,1,0,0,0,1
1702470,-,b1624,putative oxidoreductase,138.0,1041.0,0,1,0,0,0,0
1702474,-,b1624,putative oxidoreductase,142.0,1041.0,0,1,0,0,0,0
1702522,+,b4409,beta-lactam resistance membrane protein%3B divisome-associated protein,53.0,126.0,0,1,0,0,0,0
1702536,+,b4409,beta-lactam resistance membrane protein%3B divisome-associated protein,39.0,126.0,1,0,0,0,0,0
1702788,+,b1625,oriC-binding complex H-NS%2FCnu%3B binds 26 bp cnb site%3B also forms a complex with StpA,185.0,216.0,1,0,0,0,0,0
1702878,-,b1625,oriC-binding complex H-NS%2FCnu%3B binds 26 bp cnb site%3B also forms a complex with StpA,,216.0,0,0,0,1,0,1
1703050,-,b1625,oriC-binding complex H-NS%2FCnu%3B binds 26 bp cnb site%3B also forms a complex with StpA,,216.0,0,0,0,1,0,1
1703214,-,b1625,oriC-binding complex H-NS%2FCnu%3B binds 26 bp cnb site%3B also forms a complex with StpA,,216.0,0,0,0,1,0,1
1703230,+,b1626,inner membrane protein%2C DUF2569 family,44.0,441.0,1,0,0,0,0,0
1703364,-,b1626,inner membrane protein%2C DUF2569 family,,441.0,0,0,0,1,0,1
1703530,-,b1626,inner membrane protein%2C DUF2569 family,,441.0,0,0,0,1,0,1
1703555,+,b1627,electron transport complex protein required for the reduction of SoxR,236.0,582.0,0,1,0,0,0,0
1703768,+,b1627,electron transport complex protein required for the reduction of SoxR,23.0,582.0,1,0,0,0,0,0
1704982,+,b1629,electron transport complex protein required for the reduction of SoxR%3B predicted membrane-associated NADH oxidoreductase,,2223.0,0,0,1,0,0,0
1706155,-,b1629,electron transport complex protein required for the reduction of SoxR%3B predicted membrane-associated NADH oxidoreductase,,2223.0,0,0,0,1,0,1
1706508,-,b1629,electron transport complex protein required for the reduction of SoxR%3B predicted membrane-associated NADH oxidoreductase,,2223.0,0,0,0,1,0,1
1707661,+,b1630,electron transport complex protein required for the reduction of SoxR%3B predicted membrane protein,,1059.0,0,0,1,0,0,0
1707817,+,b1630,electron transport complex protein required for the reduction of SoxR%3B predicted membrane protein,,1059.0,0,0,1,0,0,0
1709067,-,b1632,electron transport complex inner membrane NADH-quinone reductase required for the reduction of SoxR,,696.0,0,0,0,1,0,1
1710698,+,b1634,dipeptide and tripeptide permease A,95.0,1503.0,1,0,0,0,0,0
1711938,+,b1634,dipeptide and tripeptide permease A,,1503.0,0,0,1,0,0,0
1712121,+,b1635,glutathionine S-transferase,280.0,606.0,0,1,0,0,0,0
1712364,-,b1634,dipeptide and tripeptide permease A,,1503.0,0,0,0,1,0,1
1712376,+,b1635,glutathionine S-transferase,25.0,606.0,1,0,0,0,0,0
1713687,-,b1636,pyridoxamine kinase,,864.0,0,0,1,0,0,0
1713861,-,b1636,pyridoxamine kinase,,864.0,0,0,1,0,0,0
1714588,-,b1637,tyrosyl-tRNA synthetase,,1275.0,0,0,1,0,0,0
1715311,-,b1637,tyrosyl-tRNA synthetase,65.0,1275.0,1,0,0,0,0,0
1715326,-,b1637,tyrosyl-tRNA synthetase,80.0,1275.0,0,1,0,0,0,0
1715328,+,b1637,tyrosyl-tRNA synthetase,,1275.0,0,0,0,1,0,1
1715356,-,b1637,tyrosyl-tRNA synthetase,110.0,1275.0,0,1,0,0,0,0
1715640,-,b1638,pyridoxine 5%27-phosphate oxidase,,657.0,0,0,1,0,0,0
